Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Action,Severity,Country,Services,Packates,Incidents,Description
01-02-2023 14:58,194.168.1.4,67890,10.0.0.2,53,UDP,Allow,Medium,UK,Web Access,323,89,DNS traffic blocked from suspicious source IP
01-04-2023 07:57,194.168.1.4,12546,8.8.4.4,22,UDP,Block,High,India,Mail,189,82,HTTP traffic allowed from internal network to external server
01-02-2023 03:44,194.168.1.4,12345,8.8.4.4,80,UDP,Block,High,India,Database,509,83,DNS traffic blocked from suspicious source IP
01-01-2023 04:36,194.168.1.4,12345,10.0.0.2,53,UDP,Block,High,China,News,956,88,SSH traffic allowed from trusted internal network to internal server
01-01-2023 14:55,192.168.1.2,45698,10.0.0.2,22,TCP,Allow,Low,USA,Application Access,433,85,SSH traffic allowed from trusted internal network to internal server
01-04-2023 20:58,171.168.1.3,45698,10.0.0.3,22,UDP,Block,High,China,Application Access,845,80,SSH traffic allowed from trusted internal network to internal server
01-03-2023 15:12,192.168.1.2,54321,8.8.4.4,80,UDP,Allow,Low,China,Mail,212,71,SSH traffic allowed from trusted internal network to internal server
01-03-2023 09:45,171.168.1.3,45698,10.0.0.3,80,UDP,Block,High,India,Application Access,442,93,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:13,194.168.1.4,45678,10.0.0.2,80,UDP,Allow,Low,UK,Database,512,79,DNS traffic blocked from suspicious source IP
01-01-2023 03:50,192.168.1.5,45678,10.0.0.1,22,TCP,Allow,Medium,USA,News,986,63,HTTP traffic allowed from internal network to external server
01-04-2023 17:30,194.168.1.4,45698,10.0.0.2,80,UDP,Allow,Low,India,Database,262,67,SSH traffic allowed from trusted internal network to internal server
01-04-2023 10:42,192.168.1.5,67890,10.0.0.2,22,UDP,Block,High,USA,News,497,60,HTTP traffic allowed from internal network to external server
01-02-2023 04:10,172.168.1.1,12546,10.0.0.1,53,TCP,Block,High,China,Web Access,832,63,HTTP traffic allowed from internal network to external server
01-01-2023 14:59,192.168.1.5,45698,10.0.0.3,22,UDP,Allow,Medium,USA,Web Access,862,74,HTTP traffic allowed from internal network to external server
01-01-2023 06:14,171.168.1.3,45698,10.0.0.3,53,UDP,Block,High,USA,Web Access,325,91,SSH traffic allowed from trusted internal network to internal server
01-03-2023 17:14,172.168.1.1,45678,10.0.0.3,22,UDP,Block,High,China,Database,139,53,HTTP traffic allowed from internal network to external server
01-03-2023 07:36,171.168.1.3,67890,8.8.4.4,53,UDP,Allow,Low,USA,Database,902,92,HTTP traffic allowed from internal network to external server
01-04-2023 05:47,171.168.1.3,54321,10.0.0.1,22,TCP,Allow,Low,USA,Mail,480,71,DNS traffic blocked from suspicious source IP
01-01-2023 19:52,192.168.1.2,45678,8.8.8.8,53,TCP,Block,High,UK,Database,764,78,DNS traffic blocked from suspicious source IP
01-03-2023 03:31,192.168.1.5,12345,10.0.0.1,80,TCP,Allow,Low,India,Application Access,427,83,HTTP traffic allowed from internal network to external server
01-01-2023 07:24,192.168.1.5,45698,8.8.4.4,22,TCP,Block,High,India,Database,823,83,HTTP traffic allowed from internal network to external server
01-04-2023 23:44,194.168.1.4,45698,10.0.0.1,80,TCP,Block,High,China,Web Access,534,67,SSH traffic allowed from trusted internal network to internal server
01-04-2023 13:26,192.168.1.2,12546,8.8.8.8,53,TCP,Allow,Medium,India,Database,854,77,SSH traffic allowed from trusted internal network to internal server
01-04-2023 02:49,194.168.1.4,45678,10.0.0.2,80,TCP,Allow,Low,India,Application Access,189,64,DNS traffic blocked from suspicious source IP
01-02-2023 07:15,172.168.1.1,45678,10.0.0.3,53,UDP,Allow,Low,India,Web Access,221,97,DNS traffic blocked from suspicious source IP
01-01-2023 17:11,192.168.1.5,67890,8.8.4.4,53,TCP,Block,High,USA,Web Access,755,80,DNS traffic blocked from suspicious source IP
01-01-2023 09:43,192.168.1.2,54321,8.8.8.8,22,TCP,Block,High,USA,Mail,174,100,HTTP traffic allowed from internal network to external server
01-03-2023 03:00,194.168.1.4,67890,8.8.4.4,22,UDP,Block,High,USA,Database,292,76,SSH traffic allowed from trusted internal network to internal server
01-04-2023 14:40,192.168.1.5,54321,8.8.8.8,80,UDP,Block,High,India,Mail,378,50,SSH traffic allowed from trusted internal network to internal server
01-02-2023 11:36,194.168.1.4,54321,10.0.0.1,53,UDP,Allow,Low,India,Database,755,71,HTTP traffic allowed from internal network to external server
01-02-2023 10:19,171.168.1.3,12345,10.0.0.1,53,UDP,Block,High,USA,Database,914,60,DNS traffic blocked from suspicious source IP
01-01-2023 09:23,194.168.1.4,45678,10.0.0.2,80,UDP,Allow,Medium,UK,Application Access,939,68,SSH traffic allowed from trusted internal network to internal server
01-01-2023 11:15,172.168.1.1,12546,10.0.0.2,22,UDP,Allow,Low,USA,Database,428,76,SSH traffic allowed from trusted internal network to internal server
01-02-2023 17:20,172.168.1.1,67890,10.0.0.3,53,UDP,Block,High,UK,Application Access,654,95,SSH traffic allowed from trusted internal network to internal server
01-03-2023 23:34,192.168.1.5,67890,8.8.4.4,80,TCP,Block,High,China,Mail,155,78,DNS traffic blocked from suspicious source IP
01-01-2023 05:21,172.168.1.1,12546,10.0.0.3,53,UDP,Allow,Low,India,Database,353,64,DNS traffic blocked from suspicious source IP
01-04-2023 18:23,172.168.1.1,45698,8.8.8.8,53,UDP,Allow,Low,India,Database,975,56,SSH traffic allowed from trusted internal network to internal server
01-02-2023 22:26,171.168.1.3,12546,10.0.0.1,80,TCP,Block,High,UK,Application Access,641,88,DNS traffic blocked from suspicious source IP
01-04-2023 13:46,192.168.1.5,45698,8.8.8.8,80,UDP,Block,High,UK,Application Access,451,97,SSH traffic allowed from trusted internal network to internal server
01-01-2023 00:38,192.168.1.2,54321,10.0.0.1,80,UDP,Allow,Low,USA,Web Access,524,63,HTTP traffic allowed from internal network to external server
01-01-2023 02:23,194.168.1.4,45678,10.0.0.1,53,TCP,Allow,Low,China,Application Access,125,76,SSH traffic allowed from trusted internal network to internal server
01-03-2023 03:13,172.168.1.1,12546,8.8.4.4,53,UDP,Allow,Low,UK,Mail,778,60,HTTP traffic allowed from internal network to external server
01-01-2023 06:43,192.168.1.5,54321,8.8.4.4,22,TCP,Block,High,India,Application Access,534,53,DNS traffic blocked from suspicious source IP
01-01-2023 05:43,194.168.1.4,45678,8.8.8.8,22,UDP,Allow,Low,USA,Mail,218,55,DNS traffic blocked from suspicious source IP
01-01-2023 10:07,172.168.1.1,12546,10.0.0.3,22,TCP,Block,High,India,News,443,96,HTTP traffic allowed from internal network to external server
01-02-2023 03:21,194.168.1.4,12546,10.0.0.3,53,UDP,Block,High,USA,Mail,954,59,HTTP traffic allowed from internal network to external server
01-03-2023 21:30,172.168.1.1,12345,10.0.0.1,53,TCP,Block,High,USA,Database,690,77,DNS traffic blocked from suspicious source IP
01-04-2023 05:19,171.168.1.3,54321,8.8.4.4,53,UDP,Block,High,UK,Web Access,269,55,HTTP traffic allowed from internal network to external server
01-03-2023 23:13,194.168.1.4,12546,10.0.0.2,22,UDP,Block,High,China,Application Access,545,57,SSH traffic allowed from trusted internal network to internal server
01-02-2023 13:03,172.168.1.1,45678,8.8.8.8,80,TCP,Block,High,UK,Mail,374,69,HTTP traffic allowed from internal network to external server
01-01-2023 04:12,192.168.1.2,45678,10.0.0.1,80,TCP,Block,High,India,Application Access,581,59,SSH traffic allowed from trusted internal network to internal server
01-04-2023 03:25,192.168.1.2,54321,10.0.0.1,22,TCP,Block,High,USA,Database,363,87,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:44,194.168.1.4,45698,10.0.0.3,80,TCP,Block,High,China,Database,295,65,HTTP traffic allowed from internal network to external server
01-01-2023 17:54,192.168.1.5,54321,8.8.4.4,22,TCP,Block,High,India,Web Access,507,64,SSH traffic allowed from trusted internal network to internal server
01-03-2023 01:32,192.168.1.5,45698,8.8.4.4,80,UDP,Allow,Low,USA,News,304,53,SSH traffic allowed from trusted internal network to internal server
01-03-2023 08:57,192.168.1.2,54321,10.0.0.3,22,TCP,Allow,Medium,UK,Web Access,507,68,DNS traffic blocked from suspicious source IP
01-01-2023 21:50,171.168.1.3,12546,8.8.8.8,53,TCP,Block,High,UK,Web Access,850,90,HTTP traffic allowed from internal network to external server
01-04-2023 15:36,192.168.1.5,45698,8.8.4.4,22,UDP,Allow,Medium,UK,Mail,524,83,HTTP traffic allowed from internal network to external server
01-04-2023 15:51,194.168.1.4,45678,8.8.4.4,22,UDP,Block,High,India,Web Access,733,67,SSH traffic allowed from trusted internal network to internal server
01-04-2023 06:14,192.168.1.2,12546,10.0.0.3,80,TCP,Block,High,India,Web Access,216,67,HTTP traffic allowed from internal network to external server
01-04-2023 13:14,192.168.1.2,67890,8.8.8.8,53,UDP,Allow,Low,China,Database,801,97,SSH traffic allowed from trusted internal network to internal server
01-03-2023 17:51,192.168.1.2,45678,8.8.4.4,80,UDP,Allow,Medium,USA,Mail,232,56,DNS traffic blocked from suspicious source IP
01-04-2023 23:48,192.168.1.2,45698,8.8.4.4,22,TCP,Allow,Medium,UK,Application Access,414,91,HTTP traffic allowed from internal network to external server
01-03-2023 01:19,194.168.1.4,12546,10.0.0.2,22,UDP,Block,High,UK,Web Access,459,98,HTTP traffic allowed from internal network to external server
01-03-2023 06:31,194.168.1.4,12546,10.0.0.1,22,UDP,Block,High,India,Web Access,463,54,DNS traffic blocked from suspicious source IP
01-04-2023 05:39,171.168.1.3,54321,8.8.8.8,53,TCP,Allow,Medium,USA,Application Access,480,60,HTTP traffic allowed from internal network to external server
01-03-2023 15:42,192.168.1.5,45698,10.0.0.1,53,TCP,Allow,Low,USA,Web Access,916,93,HTTP traffic allowed from internal network to external server
01-03-2023 15:29,192.168.1.5,12546,10.0.0.1,22,UDP,Block,High,India,Web Access,449,50,SSH traffic allowed from trusted internal network to internal server
01-02-2023 22:24,172.168.1.1,12345,10.0.0.1,80,UDP,Block,High,India,Web Access,977,87,DNS traffic blocked from suspicious source IP
01-01-2023 14:46,192.168.1.2,12546,10.0.0.3,22,TCP,Allow,Low,USA,Mail,478,51,DNS traffic blocked from suspicious source IP
01-04-2023 06:27,172.168.1.1,12345,10.0.0.3,80,UDP,Allow,Medium,China,Application Access,642,53,DNS traffic blocked from suspicious source IP
01-04-2023 06:06,172.168.1.1,12345,10.0.0.3,22,TCP,Allow,Low,India,Application Access,213,53,SSH traffic allowed from trusted internal network to internal server
01-02-2023 06:24,192.168.1.2,67890,8.8.8.8,80,TCP,Allow,Low,UK,Application Access,111,77,DNS traffic blocked from suspicious source IP
01-03-2023 05:56,194.168.1.4,12345,8.8.8.8,80,UDP,Allow,Low,UK,News,380,56,SSH traffic allowed from trusted internal network to internal server
01-03-2023 10:27,171.168.1.3,12546,8.8.4.4,80,UDP,Block,High,USA,News,987,93,HTTP traffic allowed from internal network to external server
01-02-2023 19:50,171.168.1.3,45678,10.0.0.1,22,UDP,Allow,Medium,USA,Mail,954,69,DNS traffic blocked from suspicious source IP
01-03-2023 06:23,171.168.1.3,12345,10.0.0.1,80,UDP,Block,High,USA,Application Access,503,100,HTTP traffic allowed from internal network to external server
01-03-2023 04:13,192.168.1.5,12546,10.0.0.2,22,UDP,Allow,Low,India,Web Access,722,76,SSH traffic allowed from trusted internal network to internal server
01-03-2023 04:04,192.168.1.2,12546,10.0.0.3,53,UDP,Block,High,USA,Database,997,62,SSH traffic allowed from trusted internal network to internal server
01-04-2023 18:20,192.168.1.2,45678,10.0.0.1,22,TCP,Allow,Medium,UK,Application Access,320,73,SSH traffic allowed from trusted internal network to internal server
01-04-2023 22:49,171.168.1.3,12345,10.0.0.2,80,UDP,Block,High,India,News,540,94,SSH traffic allowed from trusted internal network to internal server
01-04-2023 20:41,194.168.1.4,12345,8.8.8.8,22,TCP,Block,High,India,Web Access,389,66,DNS traffic blocked from suspicious source IP
01-03-2023 20:10,192.168.1.2,54321,10.0.0.3,80,UDP,Block,High,USA,Web Access,196,83,HTTP traffic allowed from internal network to external server
01-04-2023 20:17,171.168.1.3,67890,8.8.8.8,22,UDP,Allow,Low,UK,Mail,546,74,SSH traffic allowed from trusted internal network to internal server
01-04-2023 16:56,192.168.1.5,54321,10.0.0.2,22,UDP,Allow,Medium,India,Application Access,991,62,SSH traffic allowed from trusted internal network to internal server
01-01-2023 00:51,171.168.1.3,12546,10.0.0.3,80,UDP,Block,High,USA,Web Access,558,85,HTTP traffic allowed from internal network to external server
01-01-2023 13:11,171.168.1.3,12345,10.0.0.2,22,UDP,Block,High,China,Application Access,162,83,SSH traffic allowed from trusted internal network to internal server
01-01-2023 17:18,172.168.1.1,45678,10.0.0.2,53,TCP,Allow,Low,India,Web Access,319,85,SSH traffic allowed from trusted internal network to internal server
01-04-2023 00:56,194.168.1.4,45698,8.8.8.8,80,UDP,Block,High,UK,Database,535,58,HTTP traffic allowed from internal network to external server
01-01-2023 01:01,172.168.1.1,45678,10.0.0.3,80,TCP,Block,High,China,News,669,55,HTTP traffic allowed from internal network to external server
01-03-2023 04:47,172.168.1.1,12345,10.0.0.1,22,UDP,Block,High,USA,Database,673,61,HTTP traffic allowed from internal network to external server
01-04-2023 16:46,172.168.1.1,12345,8.8.4.4,22,TCP,Block,High,USA,Database,909,51,HTTP traffic allowed from internal network to external server
01-03-2023 13:20,172.168.1.1,12345,10.0.0.2,80,UDP,Allow,Medium,USA,Application Access,554,92,SSH traffic allowed from trusted internal network to internal server
01-02-2023 03:55,171.168.1.3,67890,8.8.4.4,22,TCP,Allow,Medium,UK,Mail,840,93,HTTP traffic allowed from internal network to external server
01-03-2023 11:46,192.168.1.2,67890,8.8.8.8,53,UDP,Block,High,China,News,174,77,SSH traffic allowed from trusted internal network to internal server
01-01-2023 18:40,171.168.1.3,54321,10.0.0.2,80,TCP,Allow,Low,UK,Database,931,93,SSH traffic allowed from trusted internal network to internal server
01-03-2023 01:48,194.168.1.4,12546,10.0.0.2,80,UDP,Block,High,UK,News,350,50,HTTP traffic allowed from internal network to external server
01-01-2023 19:16,172.168.1.1,12345,10.0.0.1,80,TCP,Allow,Low,China,Web Access,541,66,HTTP traffic allowed from internal network to external server
01-02-2023 06:50,171.168.1.3,12345,10.0.0.3,22,TCP,Allow,Low,China,News,160,74,DNS traffic blocked from suspicious source IP
01-04-2023 21:08,171.168.1.3,12546,8.8.8.8,22,TCP,Allow,Medium,USA,Database,539,55,HTTP traffic allowed from internal network to external server
01-03-2023 14:15,194.168.1.4,54321,10.0.0.3,22,TCP,Block,High,UK,Database,977,66,DNS traffic blocked from suspicious source IP
01-01-2023 10:12,172.168.1.1,12345,8.8.8.8,80,UDP,Allow,Low,India,Mail,214,88,HTTP traffic allowed from internal network to external server
01-01-2023 17:16,192.168.1.2,67890,10.0.0.1,53,TCP,Allow,Medium,USA,Mail,574,63,SSH traffic allowed from trusted internal network to internal server
01-04-2023 19:26,192.168.1.5,12546,10.0.0.1,80,UDP,Allow,Low,USA,Application Access,435,73,DNS traffic blocked from suspicious source IP
01-03-2023 10:01,194.168.1.4,12546,8.8.8.8,80,UDP,Block,High,UK,Application Access,419,99,SSH traffic allowed from trusted internal network to internal server
01-01-2023 12:10,194.168.1.4,12546,8.8.8.8,80,UDP,Block,High,China,News,620,51,SSH traffic allowed from trusted internal network to internal server
01-04-2023 13:05,171.168.1.3,54321,10.0.0.3,80,UDP,Block,High,USA,Application Access,431,66,HTTP traffic allowed from internal network to external server
01-04-2023 13:07,194.168.1.4,12345,8.8.8.8,53,TCP,Allow,Medium,China,Mail,678,82,SSH traffic allowed from trusted internal network to internal server
01-02-2023 03:01,194.168.1.4,45678,10.0.0.3,80,UDP,Allow,Low,China,Mail,885,86,SSH traffic allowed from trusted internal network to internal server
01-01-2023 12:48,192.168.1.2,45678,10.0.0.3,22,TCP,Block,High,USA,Application Access,260,62,DNS traffic blocked from suspicious source IP
01-03-2023 02:52,171.168.1.3,12546,8.8.8.8,80,UDP,Block,High,China,Database,260,67,DNS traffic blocked from suspicious source IP
01-04-2023 17:52,192.168.1.2,45698,8.8.8.8,80,UDP,Block,High,UK,Web Access,875,92,SSH traffic allowed from trusted internal network to internal server
01-02-2023 19:03,172.168.1.1,12546,8.8.4.4,80,TCP,Allow,Medium,USA,Web Access,964,94,DNS traffic blocked from suspicious source IP
01-02-2023 02:21,172.168.1.1,45678,10.0.0.1,22,UDP,Allow,Low,USA,Web Access,586,84,SSH traffic allowed from trusted internal network to internal server
01-01-2023 02:01,172.168.1.1,45678,10.0.0.3,53,TCP,Allow,Low,UK,Web Access,851,90,HTTP traffic allowed from internal network to external server
01-03-2023 21:47,192.168.1.5,67890,8.8.4.4,53,TCP,Allow,Low,USA,Database,182,67,DNS traffic blocked from suspicious source IP
01-04-2023 04:48,192.168.1.5,67890,8.8.8.8,53,UDP,Block,High,USA,Web Access,734,97,HTTP traffic allowed from internal network to external server
01-04-2023 23:33,194.168.1.4,54321,10.0.0.2,22,TCP,Block,High,UK,Mail,364,85,HTTP traffic allowed from internal network to external server
01-01-2023 13:56,194.168.1.4,12345,10.0.0.2,22,UDP,Block,High,USA,Web Access,704,75,HTTP traffic allowed from internal network to external server
